loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],fwAltP,fwAltI,fwAltD,fwAltOut,fwPosP,fwPosI,fwPosD,fwPosOut,rcData[0],rcData[1],rcData[2],rcData[3],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),amperage (A),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],attitude[0],attitude[1],attitude[2],motor[0],servo[0],servo[1],servo[2],servo[3],servo[4],servo[5],servo[6],servo[7],servo[8],servo[9],servo[10],servo[11],servo[12],servo[13],servo[14],servo[15],navState,navFlags,navEPH,navEPV,navPos[0],navPos[1],navPos[2],navVel[0],navVel[1],navVel[2],navTgtVel[0],navTgtVel[1],navTgtVel[2],navTgtPos[0],navTgtPos[1],navTgtPos[2],navSurf,energyCumulative (mAh),flightModeFlags (flags),stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
14337,2555503794,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1379,0,0,0,1292,605.340,6.940,-293,992,1,0,0,48,-49,2068,39,-27,394,1292,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,484,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14338,2555504795,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1379,0,0,0,1292,605.340,6.940,-293,992,1,0,0,48,-49,2068,39,-27,394,1292,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,484,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14339,2555505799,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1291,605.340,6.940,-293,992,1,0,0,48,-49,2067,39,-27,394,1291,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,484,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14340,2555506796,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1291,605.340,6.940,-293,992,1,0,0,48,-49,2067,39,-27,394,1291,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,484,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14341,2555507799,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1291,605.340,6.940,-293,992,1,0,0,48,-49,2067,39,-27,394,1291,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,484,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14342,2555508801,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1290,605.340,6.940,-293,992,1,0,0,47,-49,2068,39,-27,394,1290,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,484,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14343,2555509807,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1290,605.340,6.940,-293,992,1,0,0,47,-49,2068,39,-27,394,1290,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,484,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14344,2555510802,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1290,605.340,6.940,-293,992,1,0,0,46,-50,2069,39,-27,394,1290,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,484,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14345,2555511805,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,605.340,6.940,-293,992,1,0,0,46,-50,2071,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14346,2555512806,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,605.340,6.940,-293,992,1,0,0,45,-50,2072,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14347,2555513811,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,605.340,6.940,-293,992,1,0,0,45,-50,2073,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14348,2555514809,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,605.340,6.940,-293,992,1,0,0,45,-50,2073,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14349,2555515809,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,605.340,6.940,-293,992,1,0,0,45,-50,2073,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14350,2555516810,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,605.340,6.940,-293,992,1,0,0,45,-50,2074,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14351,2555517816,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,605.340,6.940,-293,992,1,0,0,46,-49,2073,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14352,2555518814,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,605.340,6.940,-293,992,0,0,0,47,-49,2073,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47284,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14353,2555519817,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,0,0,0,47,-48,2073,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14354,2555520820,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,0,0,0,48,-48,2072,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14355,2555521826,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,0,0,0,48,-48,2070,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14356,2555522823,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,0,0,0,49,-49,2069,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14357,2555523823,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,1,0,0,49,-49,2068,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14358,2555524826,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,1,0,0,48,-50,2068,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14359,2555525832,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,1,0,0,48,-50,2067,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14360,2555526830,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,1,0,0,48,-51,2067,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14361,2555527835,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,1,0,0,47,-52,2067,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14362,2555528836,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1288,615.000,6.260,-293,992,1,0,0,47,-52,2067,39,-27,394,1288,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14363,2555529840,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,615.000,6.260,-293,992,1,0,0,46,-52,2067,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14364,2555530837,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,615.000,6.260,-293,992,1,0,0,46,-53,2067,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14365,2555531839,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,615.000,6.260,-293,992,0,0,0,46,-53,2067,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14366,2555532841,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,615.000,6.260,-293,992,0,0,0,46,-52,2067,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14367,2555533847,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,615.000,6.260,-293,992,0,0,0,46,-52,2067,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
14368,2555534843,0,0,0,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1377,0,0,0,1289,615.000,6.260,-293,992,0,0,0,47,-52,2066,39,-27,394,1289,1500,1502,1495,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39114,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,47263,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,4294874112,-36
