time (us),vbat,amperage,throttle,motor,rpm,Power (W),Thrust (lb),Lift,DYNAMIC PRESSURE
2553911775,574.29,54.63,1896,1756,450386,31373.4627,16.264,0.275,0.278
2553912780,574.29,54.63,1896,1756,450386,31373.4627,16.264,0.275,0.278
2553913784,574.29,54.63,1896,1756,450386,31373.4627,16.264,0.275,0.278
2553914782,574.29,54.63,1896,1756,450386,31373.4627,16.264,0.275,0.278
2553915783,574.29,54.63,1896,1756,450386,31373.4627,16.264,0.275,0.278
2553916786,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553917792,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553918791,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553919791,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553920794,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553921801,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553922801,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553923800,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553924804,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553925808,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553926805,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553927805,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553928809,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553929816,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553930815,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553931816,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553932818,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553933824,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553934822,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553935823,574.59,54.52,1896,1756,450386,31326.646800000002,16.264,0.275,0.278
2553936827,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553937835,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553938833,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553939833,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553940838,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553941844,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553942843,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553943844,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553944848,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553945852,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553946851,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553947853,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553948855,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553949862,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553950860,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553951860,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553952863,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553953869,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553954867,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553955867,574.87,54.37,1896,1756,450386,31255.6819,16.264,0.275,0.278
2553956871,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553957875,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553958876,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553959876,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553960878,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553961885,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553962882,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553963881,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553964884,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553965889,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553966888,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553967889,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553968891,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553969898,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553970897,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553971897,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553972901,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553973908,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553974905,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553975905,575.11,54.34,1896,1756,450386,31251.477400000003,16.264,0.275,0.278
2553976909,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553977914,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553978914,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553979914,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553980918,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553981922,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553982920,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553983921,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553984929,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553985934,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553986934,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553987936,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553988939,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553989944,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553990944,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553991944,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553992946,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553993952,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553994951,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553995953,575.33,54.56,1896,1756,450386,31390.004800000002,16.264,0.275,0.278
2553996955,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2553997961,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2553998960,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2553999962,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554000964,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554001970,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554002969,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554003969,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554004975,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554005978,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554006977,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554007975,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554008981,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554009984,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554010982,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554011983,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554012991,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554013994,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554014993,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554015993,575.52,54.24,1896,1756,450386,31216.2048,16.264,0.275,0.278
2554016999,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554018005,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554019004,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554020002,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554021008,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554022013,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554023012,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554024014,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554025019,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554026021,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554027019,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554028021,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554029024,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554030029,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554031027,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554032026,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554033030,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554034036,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554035034,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554036034,575.69,54.43,1896,1756,450386,31334.8067,16.264,0.275,0.278
2554037038,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554038043,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554039041,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554040040,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554041043,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554042047,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554043045,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554044046,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554045050,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554046054,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554047052,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554048051,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554049056,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554050058,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554051058,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554052057,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554053062,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554054065,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554055063,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554056063,575.84,54.33,1896,1756,450386,31285.3872,16.264,0.275,0.278
2554057069,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554058073,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554059072,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554060073,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554061077,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554062083,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554063083,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554064081,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554065087,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554066090,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554067087,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554068086,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554069092,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554070097,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554071095,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554072096,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554073099,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554074105,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554075105,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554076103,575.98,53.96,1896,1756,450386,31079.880800000003,16.264,0.275,0.278
2554077109,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554078114,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554079111,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554080111,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554081113,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554082119,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554083116,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554084115,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554085121,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554086125,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554087123,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554088122,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554089128,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554090129,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554091128,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554092128,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554093133,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554094137,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554095137,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554096138,576.1,53.55,1896,1756,450386,30850.155,16.264,0.275,0.278
2554097141,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554098144,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554099144,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554100141,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554101149,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554102152,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554103152,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554104151,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554105159,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554106164,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554107161,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554108162,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554109168,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554110173,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554111172,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554112171,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554113178,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554114180,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554115179,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554116179,576.2,53.53,1896,1756,450386,30843.986000000004,16.264,0.275,0.278
2554117185,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554118186,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554119184,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554120185,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554121187,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554122195,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554123194,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554124193,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554125202,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554126203,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554127201,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554128201,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554129204,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554130210,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554131208,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554132210,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554133213,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554134216,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554135214,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554136214,576.3,53.47,1896,1756,450386,30814.761,16.264,0.275,0.278
2554137222,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554138226,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554139225,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554140224,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554141226,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554142232,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554143230,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554144231,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554145238,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554146242,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554147241,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554148239,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554149246,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554150250,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554151250,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554152250,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554153257,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554154261,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554155260,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554156259,576.38,53.42,1896,1756,450386,30790.2196,16.264,0.275,0.278
2554157265,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554158268,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554159269,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554160269,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554161274,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554162279,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554163275,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554164276,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554165283,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554166285,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554167283,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554168284,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554169288,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554170293,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554171290,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554172289,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554173292,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554174298,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554175297,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554176296,576.45,53.68,1896,1756,450386,30943.836000000003,16.264,0.275,0.278
2554177301,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554178304,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554179304,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554180305,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554181310,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554182315,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554183313,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554184313,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554185322,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554186324,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554187323,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554188324,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554189329,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554190333,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554191331,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554192330,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554193336,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554194340,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554195337,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554196337,576.52,53.28,1896,1756,450386,30716.9856,16.264,0.275,0.278
2554197342,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554198346,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554199344,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554200347,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554201350,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554202354,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554203354,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554204354,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554205358,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554206361,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554207360,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554208359,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554209363,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554210368,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554211366,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554212365,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554213368,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554214372,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554215372,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554216372,576.58,53.44,1896,1756,450386,30812.4352,16.264,0.275,0.278
2554217375,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554218381,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554219379,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554220378,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554221384,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554222388,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554223387,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554224389,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554225396,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554226398,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554227396,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554228396,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554229402,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554230405,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554231404,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554232402,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554233408,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554234410,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554235407,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554236409,576.63,53.93,1896,1756,450386,31097.655899999998,16.264,0.275,0.278
2554237414,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554238421,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554239421,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554240420,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554241425,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554242428,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554243428,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554244425,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554245432,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554246433,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554247434,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554248434,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554249440,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554250446,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554251444,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
2554252444,576.68,53.69,1896,1756,450386,30961.949199999995,16.264,0.275,0.278
